id_exemplar,codigo_barras,colecao,biblioteca,status_material,localizacao,registro_sistema,circulavel,grupo_cdd
1285583,2017038298,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 S425p 3.ed.,247068,True,primario_004
1285584,2017038299,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 S425p 3.ed.,247068,True,primario_004
1285781,2015035841,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,35(81):004 E31,247089,True,correlato_004
1379208,2023003749,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.4 J48v,247090,True,primario_004
1285795,2018000636,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.4 J48v,247090,True,primario_004
1285659,2017038861,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 S485,247100,True,primario_004
1285658,2017038860,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 S485,247100,True,primario_004
1285657,2017038859,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.42 S485,247100,True,primario_004
1285695,2017038623,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 G216d,247102,True,primario_004
1285693,2017038621,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.62 G216d,247102,True,primario_004
1285694,2017038622,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.62 G216d,247102,True,primario_004
1285716,2017038630,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.421 K89g,247103,True,primario_004
1285714,2017038628,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.421 K89g,247103,True,primario_004
1285715,2017038629,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.421 K89g,247103,True,primario_004
1285729,2017038439,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.93'1 K95c 2.ed.,247104,True,primario_004
1285728,2017038438,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.93'1 K95c 2.ed.,247104,True,primario_004
1285730,2017038440,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.93'1 K95c 2.ed.,247104,True,primario_004
1285726,2017038436,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.93'1 K95c 2.ed.,247104,True,primario_004
1285727,2017038437,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.93'1 K95c 2.ed.,247104,True,primario_004
1285759,2017038236,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 M397b 3.ed.,247108,True,primario_004
1285758,2017038235,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.42 M397b 3.ed.,247108,True,primario_004
1285760,2017038237,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 M397b 3.ed.,247108,True,primario_004
1285764,2017038233,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 G656b 2.ed.,247109,True,primario_004
1285765,2017038234,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 G656b 2.ed.,247109,True,primario_004
1285763,2017038232,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.42 G656b 2.ed.,247109,True,primario_004
1285780,2017040299,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021:575 Y22n,247115,True,primario_004
1298067,2018012834,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021:575 Y22n,247115,True,primario_004
1285778,2017040297,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.021:575 Y22n,247115,True,primario_004
1298066,2018012833,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021:575 Y22n,247115,True,primario_004
1285779,2017040298,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021:575 Y22n,247115,True,primario_004
1285793,2017038841,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.8 H734a,247121,True,primario_004
1285794,2017038842,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.8 H734a,247121,True,primario_004
1285801,2017038838,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.421 A627,247123,True,primario_004
1285802,2017038839,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.421 A627,247123,True,primario_004
1285807,2018005283,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 S111d,247124,True,primario_004
1285806,2018005282,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 S111d,247124,True,primario_004
1285812,2017038510,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285814,2017038512,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285811,2017038509,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.7 C574,247126,True,primario_004
1285815,2017038513,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285819,2017038517,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285820,2017038518,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285818,2017038516,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285813,2017038511,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285816,2017038514,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285817,2017038515,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 C574,247126,True,primario_004
1285823,2017038324,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021:575 S594e,247128,True,primario_004
1285822,2017038323,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.021:575 S594e,247128,True,primario_004
1285824,2018005284,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.43 P238m,247129,True,primario_004
1285846,2017036930,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D835j,247138,True,primario_004
1285845,2017036929,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 D835j,247138,True,primario_004
1285847,2017036931,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D835j,247138,True,primario_004
1285863,2017038488,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.43 H985p 2.ed.,247143,True,primario_004
1285862,2017038487,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.43 H985p 2.ed.,247143,True,primario_004
1285866,2017038483,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.42 H294p 2.ed.,247145,True,primario_004
1285865,2017038482,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.42 H294p 2.ed.,247145,True,primario_004
1285868,2017038409,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.056.523 H918,247148,True,primario_004
1285870,2017038411,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056.523 H918,247148,True,primario_004
1285869,2017038410,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056.523 H918,247148,True,primario_004
1285891,2017038224,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.432 F855p,247156,True,primario_004
1285892,2017038225,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.432 F855p,247156,True,primario_004
1285890,2017038223,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.432 F855p,247156,True,primario_004
1285894,2017038250,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 C777b 3.ed.,247158,True,primario_004
1285895,2017038251,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 C777b 3.ed.,247158,True,primario_004
1285896,2017038252,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 C777b 3.ed.,247158,True,primario_004
1285900,2017038248,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 P184m,247161,True,primario_004
1285899,2017038247,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 P184m,247161,True,primario_004
1285901,2017038249,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 P184m,247161,True,primario_004
1285903,2017038226,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 L864m,247163,True,primario_004
1285904,2017038227,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 L864m,247163,True,primario_004
1285905,2017038228,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 L864m,247163,True,primario_004
1285919,2017038245,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 P184m,247165,True,primario_004
1285918,2017038244,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 P184m,247165,True,primario_004
1285920,2017038246,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 P184m,247165,True,primario_004
1285928,2017038229,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 D748p,247166,True,primario_004
1285929,2017038230,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D748p,247166,True,primario_004
1285930,2017038231,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 D748p,247166,True,primario_004
1285938,2017038243,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.421 J17g,247168,True,primario_004
1285934,2017038239,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.421 J17g,247168,True,primario_004
1285937,2017038242,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.421 J17g,247168,True,primario_004
1285933,2017038238,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.421 J17g,247168,True,primario_004
1285936,2017038241,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.421 J17g,247168,True,primario_004
1285935,2017038240,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.421 J17g,247168,True,primario_004
1285941,2017040286,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.78 H734h,247169,True,primario_004
1285939,2017040284,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.78 H734h,247169,True,primario_004
1285940,2017040285,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.78 H734h,247169,True,primario_004
1285947,2017038254,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.85 R165m,247170,True,primario_004
1285948,2017038255,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.85 R165m,247170,True,primario_004
1285946,2017038253,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.85 R165m,247170,True,primario_004
1285951,2017038257,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056.53 S617b,247171,True,primario_004
1285952,2017038258,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056.53 S617b,247171,True,primario_004
1285950,2017038256,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.056.53 S617b,247171,True,primario_004
1285956,2017040239,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.2 M653p,247173,True,primario_004
1285955,2017040238,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.2 M653p,247173,True,primario_004
1286006,2017038505,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 M681c,247181,True,primario_004
1286007,2017038506,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 M681c,247181,True,primario_004
1286005,2017038504,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 M681c,247181,True,primario_004
1286013,2017038579,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 G421c 3.ed.,247183,True,primario_004
1286011,2017038577,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 G421c 3.ed.,247183,True,primario_004
1286012,2017038578,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 G421c 3.ed.,247183,True,primario_004
1286067,2017038397,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.823 L582f v.6,247197,True,primario_004
1286068,2017038398,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.823 L582f v.6,247197,True,primario_004
1286066,2017038396,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.823 L582f v.6,247197,True,primario_004
1286074,2017038408,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.89 S617s,247199,True,primario_004
1286072,2017038406,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.89 S617s,247199,True,primario_004
1286073,2017038407,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.89 S617s,247199,True,primario_004
1286266,2017038195,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056.53 M911c,247233,True,primario_004
1286265,2017038194,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.056.53 M911c,247233,True,primario_004
1286267,2017038196,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.056.53 M911c,247233,True,primario_004
1286274,2017038197,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.032.26 P974p,247236,True,primario_004
1286275,2017038198,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.032.26 P974p,247236,True,primario_004
1286276,2017038199,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.032.26 P974p,247236,True,primario_004
1286287,2017039967,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.8:51 M236i,247240,True,primario_004
1286286,2017039966,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.8:51 M236i,247240,True,primario_004
1286285,2017039965,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.8:51 M236i,247240,True,primario_004
1286289,2017039051,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 A474j 1.ed.,247241,True,primario_004
1286288,2017039050,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 A474j 1.ed.,247241,True,primario_004
1286290,2017039052,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 A474j 1.ed.,247241,True,primario_004
1286296,2017038563,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 K17g,247243,True,primario_004
1286295,2017038562,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.42 K17g,247243,True,primario_004
1286297,2017038564,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.42 K17g,247243,True,primario_004
1287058,2017036565,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 R175t,247375,True,primario_004
1287057,2017036564,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.7 R175t,247375,True,primario_004
1287056,2017036563,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.7 R175t,247375,True,primario_004
1287088,2017036570,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.774 K22c,247378,True,primario_004
1287087,2017036569,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.774 K22c,247378,True,primario_004
1287248,2017038416,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.032.26 M478n,247406,True,primario_004
1287247,2017038415,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.032.26 M478n,247406,True,primario_004
1287249,2017038417,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.032.26 M478n,247406,True,primario_004
1287522,2017038675,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021 H565m,247474,True,primario_004
1287521,2017038674,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021 H565m,247474,True,primario_004
1287520,2017038673,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021 H565m,247474,True,primario_004
1287519,2017038672,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.021 H565m,247474,True,primario_004
1287518,2017038671,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.021 H565m,247474,True,primario_004
1287529,2017038667,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.622 H565m,247477,True,primario_004
1287532,2017038670,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.622 H565m,247477,True,primario_004
1287531,2017038669,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.622 H565m,247477,True,primario_004
1287528,2017038666,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.622 H565m,247477,True,primario_004
1287530,2017038668,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.622 H565m,247477,True,primario_004
1287537,2017038714,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 S494p,247478,True,primario_004
1287536,2017038713,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.43 S494p,247478,True,primario_004
1287538,2017038715,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.43 S494p,247478,True,primario_004
1287560,2018005653,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287562,2018005652,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287564,2018005645,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287561,2018005644,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287559,2018005654,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287554,2018005651,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287556,2018005648,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287555,2018005655,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287553,2018005647,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287557,2018005650,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287558,2018005649,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287552,2018005646,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1287563,2018005656,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.6 M626,247490,True,primario_004
1314122,2018023332,Acervo Circulante,Biblioteca Setorial Dr. Paulo Bezerra - EMCM/RN - Caicó,REGULAR,004.2 H519o,247492,True,primario_004
1287585,2017036573,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.2 H519o,247492,True,primario_004
1287583,2017036571,Acervo Circulante,Biblioteca Central Zila Mamede,ESPECIAL,004.2 H519o,247492,True,primario_004
1314123,2018023333,Acervo Circulante,Biblioteca Setorial Dr. Paulo Bezerra - EMCM/RN - Caicó,REGULAR,004.2 H519o,247492,True,primario_004
1287584,2017036572,Acervo Circulante,Biblioteca Central Zila Mamede,REGULAR,004.2 H519o,247492,True,primario_004
1287596,2017038719,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,ESPECIAL,004.41 S587p,247495,True,primario_004
1287597,2017038720,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.41 S587p,247495,True,primario_004
1287598,2017038721,Acervo Circulante,Biblioteca Setorial Profª. Maria Lúcia da Costa Bezerra - ­CERES­ - Caicó,REGULAR,004.41 S587p,247495,True,primario_004
